customer_id,segment,industry,state,tier,billing_cycle,mrr,arr,discount_pct,tenure_months,seats_licensed,seat_utilisation,feature_adoption,login_trend_pct,t90_tickets,t90_avg_csat,late_payment_rate_180d,months_since_activity,churn_probability_90d,churn_probability_12m,gross_margin_arr,revenue_at_risk,price_sensitivity,reasons,primary_reason,scored_at
11348,SMB,IT Services,Kerala,Starter,Annual,734.0,8808.0,13.0,20.5,3,0.7777777777777778,0.638888888888889,0.25,2.0,5.0,0.0,1.0,0.002,0.0079,6870.0,70.0,0.5,[],No clear signal,2026-06-30
10246,SMB,Logistics,Maharashtra,Starter,Monthly,1495.0,17940.0,9.0,19.3,6,0.611111111111111,0.7777777777777778,0.101010101010101,2.0,4.5,0.2,1.0,0.0088,0.0347,13993.0,623.0,0.0,[],No clear signal,2026-06-30
27940,SMB,Education,Maharashtra,Growth,Monthly,3416.0,40992.0,4.0,12.8,6,0.611111111111111,0.7857142857142857,0.2452830188679245,9.0,4.111111111111111,0.0,1.0,0.0449,0.1678,31974.0,6878.0,0.0,"[{""feature"": ""t90_tickets"", ""label"": ""Heavy support load"", ""impact_pp"": 3.0}]",Heavy support load,2026-06-30
30410,Mid-Market,Agritech,Maharashtra,Growth,Monthly,11300.0,135600.0,8.0,16.8,22,0.6515151515151515,0.511904761904762,0.0194174757281553,0.0,4.0,0.0,1.0,0.0027,0.0107,105768.0,1451.0,0.2,[],No clear signal,2026-06-30
18303,Mid-Market,Agritech,Tamil Nadu,Business,Monthly,14574.0,174888.0,13.0,25.3,16,0.625,0.6814814814814815,0.144578313253012,3.0,4.333333333333333,0.2,1.0,0.0067,0.0267,136413.0,4670.0,0.5,[],No clear signal,2026-06-30
25336,SMB,IT Services,Delhi,Starter,Monthly,1269.0,15228.0,8.0,38.2,5,1.0,0.7777777777777778,0.3305785123966942,3.0,3.333333333333333,0.0,1.0,0.0002,0.0008,11878.0,12.0,0.2,[],No clear signal,2026-06-30
32673,SMB,Healthcare,Maharashtra,Starter,Annual,3196.0,38352.0,7.0,34.9,13,0.8461538461538461,0.9166666666666666,0.4274809160305343,1.0,5.0,0.0,1.0,0.0004,0.0014,29915.0,54.0,0.2,[],No clear signal,2026-06-30
36815,Mid-Market,Logistics,Tamil Nadu,Business,Monthly,18148.0,217776.0,8.0,13.4,19,0.8421052631578947,0.8148148148148148,-0.0747663551401869,8.0,4.625,0.0,1.0,0.0012,0.005,169865.0,1089.0,0.0,[],No clear signal,2026-06-30
20218,SMB,IT Services,Uttar Pradesh,Starter,Annual,2076.0,24912.0,4.0,5.7,8,0.0,0.0833333333333333,-1.0,22.0,2.727272727272727,0.0,4.0,0.0223,0.0862,19431.0,2147.0,0.0,[],No clear signal,2026-06-30
341,Mid-Market,Real Estate,Tamil Nadu,Business,Annual,44187.0,530244.0,7.0,25.4,48,0.5,0.6148148148148148,-0.2602739726027397,2.0,4.0,0.0,1.0,0.002,0.0079,413590.0,4189.0,0.2,[],No clear signal,2026-06-30
8186,Mid-Market,Agritech,Tamil Nadu,Business,Annual,63765.0,765180.0,12.0,24.4,75,0.5511111111111111,0.5777777777777777,-0.0378787878787878,11.0,4.636363636363637,0.0,1.0,0.0038,0.0151,596840.0,11554.0,0.0,[],No clear signal,2026-06-30
283,Mid-Market,Healthcare,Gujarat,Business,Monthly,70779.0,849348.0,7.0,8.9,79,0.8987341772151899,0.8148148148148148,0.2384615384615384,0.0,4.0,0.2,1.0,0.0011,0.0044,662491.0,3737.0,0.2,[],No clear signal,2026-06-30
4654,Enterprise,Agritech,Maharashtra,Business,Annual,98433.0,1181196.0,10.0,10.5,116,0.1982758620689655,0.3629629629629629,0.6428571428571429,5.0,3.2,0.0,1.0,0.0361,0.1367,921333.0,161469.0,0.122,"[{""feature"": ""tenure_months"", ""label"": ""Still early in lifecycle"", ""impact_pp"": 1.8}, {""feature"": ""t90_tickets"", ""label"": ""Heavy support load"", ""impact_pp"": 0.9}, {""feature"": ""discount_pct"", ""label"": ""Price sensitive (deep discount)"", ""impact_pp"": 0.4}]",Still early in lifecycle,2026-06-30
49168,Mid-Market,IT Services,Karnataka,Growth,Monthly,21092.0,253104.0,7.0,12.3,42,0.9444444444444444,0.9642857142857144,-0.0847457627118644,2.0,4.5,0.2,1.0,0.0027,0.0107,197421.0,2708.0,0.2,[],No clear signal,2026-06-30
46158,Mid-Market,Hospitality,Maharashtra,Growth,Monthly,21092.0,253104.0,7.0,18.4,42,0.9444444444444444,0.7380952380952381,-0.1896551724137931,5.0,4.4,0.0,1.0,0.0016,0.0065,197421.0,1645.0,0.2,[],No clear signal,2026-06-30
6653,Mid-Market,Education,Maharashtra,Business,Annual,11894.0,142728.0,21.11677100257879,34.0,15,0.7777777777777778,0.9259259259259258,0.5555555555555556,1.0,2.0,0.0,1.0,0.0011,0.0044,111328.0,628.0,0.5,[],No clear signal,2026-06-30
22297,Mid-Market,Agritech,Kerala,Business,Monthly,16504.0,198048.0,7.0,14.5,17,0.7058823529411765,0.8444444444444444,0.0282485875706214,2.0,4.5,0.0,1.0,0.0005,0.0022,154477.0,436.0,0.2,[],No clear signal,2026-06-30
13575,Mid-Market,Manufacturing,Uttar Pradesh,Enterprise,Annual,27310.0,327720.0,22.97940205479317,23.4,21,0.8412698412698413,0.3833333333333333,0.2450980392156862,3.0,4.666666666666667,0.0,1.0,0.0018,0.0072,255622.0,2360.0,1.0,[],No clear signal,2026-06-30
1822,SMB,Retail,Madhya Pradesh,Starter,Annual,991.0,11892.0,11.0,14.7,4,0.5,0.6666666666666666,0.4375,8.0,3.25,0.0,1.0,0.0042,0.0166,9276.0,197.0,0.333,[],No clear signal,2026-06-30
4810,Mid-Market,IT Services,Haryana,Business,Monthly,31839.0,382068.0,12.0,33.9,36,0.8240740740740741,0.8296296296296297,0.0758620689655172,2.0,3.0,0.0,1.0,0.002,0.0079,298013.0,3018.0,0.5,[],No clear signal,2026-06-30
46772,Mid-Market,Financial Services,Tamil Nadu,Business,Annual,43458.0,521496.0,12.0,6.4,50,0.9133333333333332,0.9555555555555556,0.0103092783505154,0.0,4.0,0.0,1.0,0.0,0.0,406767.0,0.0,0.2,[],No clear signal,2026-06-30
49642,SMB,Financial Services,Karnataka,Starter,Monthly,2843.0,34116.0,3.0,15.7,11,0.6363636363636364,0.8888888888888888,0.2347826086956521,3.0,4.333333333333333,0.2,1.0,0.0093,0.0367,26610.0,1252.0,0.0,"[{""feature"": ""tenure_months"", ""label"": ""Still early in lifecycle"", ""impact_pp"": 0.7}]",Still early in lifecycle,2026-06-30
29922,Enterprise,Manufacturing,Kerala,Enterprise,Annual,97089.0,1165068.0,27.24412921824481,26.1,79,0.7130801687763714,0.8833333333333333,0.1984732824427481,10.0,3.9,0.0,1.0,0.0005,0.0022,908753.0,2563.0,0.0,[],No clear signal,2026-06-30
49714,SMB,Retail,Delhi,Growth,Annual,1591.0,19092.0,13.0,14.6,3,0.7777777777777778,0.7857142857142857,0.2777777777777778,1.0,5.0,0.0,1.0,0.0011,0.0044,14892.0,84.0,1.0,[],No clear signal,2026-06-30
42832,Mid-Market,Education,Madhya Pradesh,Business,Annual,54868.0,658416.0,5.0,8.0,59,0.6271186440677966,0.9111111111111112,0.0901639344262295,3.0,3.333333333333333,0.0,1.0,0.0009,0.0036,513564.0,2370.0,0.2,[],No clear signal,2026-06-30
39980,Enterprise,Logistics,Uttar Pradesh,Enterprise,Annual,105534.0,1266408.0,26.94672866275556,2.2,82,0.8577235772357723,0.95,0.0,2.0,5.0,0.0,1.0,0.0,0.0,987798.0,0.0,0.2,[],No clear signal,2026-06-30
31324,SMB,Real Estate,Maharashtra,Growth,Monthly,4217.0,50604.0,10.0,33.3,8,0.7916666666666666,0.8214285714285714,0.0993788819875776,0.0,4.0,0.0,1.0,0.0005,0.0022,39471.0,111.0,0.2,[],No clear signal,2026-06-30
44620,Mid-Market,Retail,Delhi,Growth,Monthly,24455.0,293460.0,15.0,11.9,54,0.969135802469136,0.9642857142857144,-0.1511111111111111,2.0,4.0,0.0,1.0,0.0,0.0,228899.0,0.0,0.2,[],No clear signal,2026-06-30
3966,SMB,Real Estate,Uttar Pradesh,Starter,Monthly,2898.0,34776.0,9.0,15.7,12,0.6944444444444445,0.8333333333333334,0.1900826446280991,0.0,4.0,0.6,1.0,0.002,0.0079,27125.0,275.0,0.2,[],No clear signal,2026-06-30
49808,SMB,Healthcare,Maharashtra,Starter,Monthly,734.0,8808.0,20.061642883870512,10.5,3,1.0,0.8888888888888888,-0.0913705583756345,4.0,4.75,0.0,1.0,0.0005,0.0022,6870.0,19.0,1.0,[],No clear signal,2026-06-30
24261,Mid-Market,Manufacturing,West Bengal,Business,Annual,56211.0,674532.0,19.91309868735465,12.5,74,0.4369369369369369,0.2740740740740741,0.2,7.0,3.4285714285714284,1.0,1.0,0.0493,0.1832,526135.0,123574.0,0.763,"[{""feature"": ""discount_pct"", ""label"": ""Price sensitive (deep discount)"", ""impact_pp"": 2.3}, {""feature"": ""t90_tickets"", ""label"": ""Heavy support load"", ""impact_pp"": 0.7}]",Price sensitive (deep discount),2026-06-30
3263,SMB,Logistics,Kerala,Growth,Annual,3918.0,47016.0,5.0,14.8,7,0.5714285714285714,0.1071428571428571,0.0,1.0,2.0,0.0,1.0,0.0011,0.0044,36672.0,207.0,0.2,[],No clear signal,2026-06-30
12923,Mid-Market,Education,Kerala,Business,Annual,32562.0,390744.0,10.0,38.5,36,0.6481481481481481,0.3629629629629629,0.2,3.0,3.0,0.0,1.0,0.002,0.0079,304780.0,3087.0,0.25,[],No clear signal,2026-06-30
38211,SMB,Education,Maharashtra,Starter,Monthly,3467.0,41604.0,6.0,20.3,14,0.7857142857142857,0.8055555555555555,0.0212765957446808,2.0,3.5,0.4,1.0,0.0061,0.0242,32451.0,1007.0,0.2,[],No clear signal,2026-06-30
34889,SMB,IT Services,Karnataka,Starter,Monthly,1642.0,19704.0,0.0,19.8,6,0.9444444444444444,0.7222222222222222,0.3884297520661157,2.0,4.5,0.2,1.0,0.0011,0.0044,15369.0,87.0,0.2,[],No clear signal,2026-06-30
31005,SMB,Retail,Uttar Pradesh,Growth,Annual,3959.0,47508.0,4.0,40.3,7,0.1428571428571428,0.1785714285714285,-0.2564102564102564,13.0,3.923076923076923,0.0,1.0,0.0119,0.0469,37056.0,2228.0,0.0,"[{""feature"": ""t90_tickets"", ""label"": ""Heavy support load"", ""impact_pp"": 0.5}]",Heavy support load,2026-06-30
41686,SMB,Logistics,Uttar Pradesh,Starter,Monthly,1324.0,15888.0,4.0,13.0,5,0.8,0.8055555555555555,0.4639175257731959,2.0,4.5,0.2,1.0,0.0011,0.0044,12393.0,70.0,0.2,[],No clear signal,2026-06-30
1314,SMB,Manufacturing,Tamil Nadu,Growth,Monthly,5652.0,67824.0,11.0,31.8,11,0.7878787878787878,0.75,0.3925233644859813,0.0,4.0,0.0,1.0,0.0011,0.0044,52903.0,298.0,0.2,[],No clear signal,2026-06-30
1167,SMB,Financial Services,Tamil Nadu,Growth,Annual,3712.0,44544.0,10.0,13.0,7,0.0952380952380952,0.1309523809523809,-0.1111111111111111,13.0,3.076923076923077,1.0,1.0,0.0275,0.1054,34744.0,4695.0,0.0,"[{""feature"": ""t90_tickets"", ""label"": ""Heavy support load"", ""impact_pp"": 1.2}, {""feature"": ""feature_adoption"", ""label"": ""Shallow product adoption"", ""impact_pp"": 0.4}]",Heavy support load,2026-06-30
41508,SMB,Financial Services,Tamil Nadu,Starter,Annual,1269.0,15228.0,8.0,17.5,5,0.8666666666666666,0.6666666666666666,-0.2465753424657534,1.0,4.0,0.0,1.0,0.0011,0.0044,11878.0,67.0,0.2,[],No clear signal,2026-06-30
17072,Mid-Market,Financial Services,Karnataka,Business,Monthly,38010.0,456120.0,20.0,19.3,48,0.9027777777777778,0.6,0.0588235294117647,0.0,4.0,0.0,1.0,0.0024,0.0097,355774.0,4424.0,0.5,[],No clear signal,2026-06-30
35046,SMB,Financial Services,Tamil Nadu,Starter,Annual,1903.0,22836.0,0.0,38.7,7,0.3333333333333333,0.3055555555555555,-0.3103448275862069,2.0,4.0,0.0,1.0,0.0027,0.0107,17812.0,244.0,0.2,[],No clear signal,2026-06-30
3295,Mid-Market,Retail,Karnataka,Growth,Annual,31400.0,376800.0,11.0,43.5,67,0.900497512437811,0.9285714285714286,0.1785714285714285,6.0,4.333333333333333,0.0,1.0,0.0,0.0,293904.0,0.0,0.2,[],No clear signal,2026-06-30
36791,SMB,Education,Kerala,Growth,Monthly,4083.0,48996.0,1.0,43.7,7,0.8571428571428571,0.9523809523809524,0.0738916256157635,3.0,4.333333333333333,0.0,1.0,0.0,0.0,38217.0,0.0,0.2,[],No clear signal,2026-06-30
39535,SMB,IT Services,Delhi,Growth,Annual,1211.0,14532.0,2.0,6.6,2,0.6666666666666666,0.8095238095238095,0.2700729927007299,2.0,4.5,0.0,1.0,0.0,0.0,11335.0,0.0,0.2,[],No clear signal,2026-06-30
46382,SMB,Retail,Maharashtra,Growth,Annual,5219.0,62628.0,10.0,17.2,10,0.9333333333333332,0.9285714285714286,0.0355329949238578,0.0,4.0,0.0,1.0,0.0,0.0,48850.0,0.0,0.2,[],No clear signal,2026-06-30
22110,SMB,Education,Delhi,Starter,Monthly,1200.0,14400.0,13.0,20.6,5,0.8,0.5555555555555556,0.1582278481012658,1.0,4.0,0.0,1.0,0.0011,0.0044,11232.0,63.0,0.0,[],No clear signal,2026-06-30
25920,SMB,Education,Gujarat,Starter,Monthly,3153.0,37836.0,1.0,12.4,12,0.8611111111111112,0.8611111111111112,0.1049382716049382,0.0,4.0,0.4,1.0,0.0011,0.0044,29512.0,166.0,0.2,[],No clear signal,2026-06-30
48159,SMB,Real Estate,Uttar Pradesh,Growth,Monthly,3783.0,45396.0,26.63245311778852,9.6,8,0.9166666666666666,0.7619047619047619,0.2857142857142857,0.0,4.0,0.0,1.0,0.0002,0.0008,35409.0,36.0,1.0,[],No clear signal,2026-06-30
31933,Mid-Market,Logistics,Tamil Nadu,Enterprise,Annual,21955.0,263460.0,26.0117751471434,12.1,16,0.875,0.8333333333333334,-0.0413793103448275,5.0,4.0,1.0,1.0,0.0073,0.029,205499.0,7640.0,0.505,"[{""feature"": ""discount_pct"", ""label"": ""Price sensitive (deep discount)"", ""impact_pp"": 0.5}, {""feature"": ""tenure_months"", ""label"": ""Still early in lifecycle"", ""impact_pp"": 0.5}]",Price sensitive (deep discount),2026-06-30
45220,SMB,Hospitality,Haryana,Starter,Monthly,827.0,9924.0,2.0,3.7,3,0.8888888888888888,0.9166666666666666,1.5192307692307692,3.0,3.6666666666666665,0.25,1.0,0.0046,0.0184,7741.0,183.0,0.0,[],No clear signal,2026-06-30
42176,SMB,IT Services,Telangana,Starter,Monthly,3541.0,42492.0,4.0,22.8,14,0.4761904761904762,0.4444444444444444,-0.2470588235294117,1.0,4.0,0.8,1.0,0.0205,0.0796,33144.0,3382.0,0.226,"[{""feature"": ""feature_adoption"", ""label"": ""Shallow product adoption"", ""impact_pp"": 1.0}, {""feature"": ""late_payment_rate_180d"", ""label"": ""Paying late"", ""impact_pp"": 0.5}]",Shallow product adoption,2026-06-30
49913,SMB,Manufacturing,Tamil Nadu,Growth,Monthly,3547.0,42564.0,14.0,30.3,7,0.7619047619047619,0.4880952380952381,0.1507936507936507,2.0,3.5,0.2,1.0,0.0048,0.019,33200.0,809.0,0.294,[],No clear signal,2026-06-30
19811,SMB,Real Estate,Rajasthan,Growth,Monthly,2958.0,35496.0,1.0,16.6,5,0.8666666666666666,0.9642857142857144,-0.053763440860215,2.0,4.5,0.0,1.0,0.0002,0.0008,27687.0,28.0,0.2,[],No clear signal,2026-06-30
45588,SMB,Agritech,Telangana,Starter,Annual,2033.0,24396.0,6.0,13.7,8,0.875,0.8333333333333334,0.2112676056338028,1.0,3.0,0.0,1.0,0.0002,0.0008,19029.0,20.0,0.0,[],No clear signal,2026-06-30
32995,Mid-Market,Manufacturing,Karnataka,Enterprise,Monthly,23894.0,286728.0,9.0,22.6,15,0.9555555555555556,0.9444444444444444,0.0,8.0,4.5,0.0,1.0,0.0005,0.0022,223648.0,631.0,0.0,[],No clear signal,2026-06-30
44453,SMB,Real Estate,Tamil Nadu,Business,Monthly,3207.0,38484.0,5.0,1.6,3,1.0,0.5111111111111111,0.0,0.0,4.0,0.5,1.0,0.0154,0.0603,30018.0,2321.0,0.333,[],No clear signal,2026-06-30
20457,SMB,Healthcare,Karnataka,Growth,Annual,2267.0,27204.0,6.0,36.9,4,1.0,0.9642857142857144,-0.0561224489795918,0.0,4.0,0.0,1.0,0.0,0.0,21219.0,0.0,0.2,[],No clear signal,2026-06-30
45547,SMB,Retail,Haryana,Growth,Monthly,2014.0,24168.0,18.216999589126427,9.1,4,0.75,0.3928571428571428,-0.175,2.0,4.0,0.4,1.0,0.0213,0.0826,18851.0,1996.0,0.426,"[{""feature"": ""discount_pct"", ""label"": ""Price sensitive (deep discount)"", ""impact_pp"": 0.9}, {""feature"": ""feature_adoption"", ""label"": ""Shallow product adoption"", ""impact_pp"": 0.7}, {""feature"": ""tenure_months"", ""label"": ""Still early in lifecycle"", ""impact_pp"": 0.4}]",Price sensitive (deep discount),2026-06-30
47460,SMB,Logistics,Tamil Nadu,Growth,Annual,6160.0,73920.0,3.0,11.0,11,0.8484848484848485,0.8095238095238095,-0.1298701298701298,1.0,3.0,0.0,1.0,0.0009,0.0036,57658.0,266.0,0.2,[],No clear signal,2026-06-30
11117,Enterprise,Financial Services,Haryana,Business,Annual,164201.0,1970412.0,13.0,21.4,207,0.8953301127214172,0.7037037037037037,-0.1512605042016806,2.0,4.5,0.0,1.0,0.0011,0.0044,1536921.0,8670.0,1.0,[],No clear signal,2026-06-30
31691,SMB,Real Estate,Haryana,Starter,Monthly,2251.0,27012.0,7.0,28.6,9,0.9629629629629628,0.7777777777777778,0.0789473684210526,9.0,4.777777777777778,0.0,1.0,0.0002,0.0008,21069.0,22.0,0.0,[],No clear signal,2026-06-30
32670,Mid-Market,IT Services,Kerala,Growth,Annual,9723.0,116676.0,9.0,25.6,19,0.8421052631578947,0.8571428571428571,-0.0251572327044025,2.0,5.0,0.0,1.0,0.0004,0.0014,91007.0,163.0,0.2,[],No clear signal,2026-06-30
32121,Mid-Market,Manufacturing,Haryana,Growth,Monthly,34824.0,417888.0,4.0,11.3,69,0.5458937198067633,0.8333333333333333,-0.1346153846153846,1.0,3.0,0.4,1.0,0.0216,0.0836,325953.0,34935.0,0.0,"[{""feature"": ""tenure_months"", ""label"": ""Still early in lifecycle"", ""impact_pp"": 0.7}]",Still early in lifecycle,2026-06-30
16284,Enterprise,Healthcare,Kerala,Business,Annual,142657.0,1711884.0,8.0,8.4,168,0.1111111111111111,0.3037037037037037,-0.4166666666666667,15.0,3.0,0.0,1.0,0.0042,0.0165,1335270.0,28246.0,0.2,[],No clear signal,2026-06-30
3583,SMB,Manufacturing,Tamil Nadu,Starter,Annual,530.0,6360.0,7.0,27.1,2,1.0,0.8333333333333334,0.1413612565445026,2.0,4.5,0.0,1.0,0.0,0.0,4961.0,0.0,0.2,[],No clear signal,2026-06-30
21156,SMB,Healthcare,Maharashtra,Business,Monthly,12965.0,155580.0,21.17542049026711,10.0,14,0.8095238095238095,0.9555555555555556,0.5128205128205128,3.0,4.333333333333333,0.0,1.0,0.0012,0.005,121352.0,778.0,1.0,[],No clear signal,2026-06-30
30800,SMB,Manufacturing,Maharashtra,Starter,Annual,2596.0,31152.0,3.0,9.6,10,0.8333333333333334,0.8055555555555555,0.1176470588235294,2.0,5.0,0.0,1.0,0.0011,0.0044,24299.0,137.0,0.2,[],No clear signal,2026-06-30
356,SMB,Healthcare,Haryana,Starter,Monthly,2917.0,35004.0,18.08520360654989,42.2,12,0.5833333333333334,0.3055555555555555,0.2608695652173913,1.0,3.0,0.0,1.0,0.0119,0.0469,27303.0,1642.0,0.447,"[{""feature"": ""feature_adoption"", ""label"": ""Shallow product adoption"", ""impact_pp"": 0.7}, {""feature"": ""discount_pct"", ""label"": ""Price sensitive (deep discount)"", ""impact_pp"": 0.6}]",Shallow product adoption,2026-06-30
2668,SMB,Agritech,Delhi,Starter,Annual,2011.0,24132.0,7.0,3.9,8,0.9166666666666666,0.4166666666666667,1.3409090909090908,2.0,4.0,0.0,1.0,0.0011,0.0044,18823.0,106.0,0.2,[],No clear signal,2026-06-30
28977,SMB,Education,Uttar Pradesh,Growth,Annual,5244.0,62928.0,0.0,13.9,9,0.8888888888888888,0.9285714285714286,-0.010204081632653,2.0,5.0,0.0,1.0,0.0,0.0,49084.0,0.0,0.2,[],No clear signal,2026-06-30
36240,SMB,IT Services,Karnataka,Starter,Monthly,2076.0,24912.0,4.0,2.5,8,0.5833333333333334,0.2777777777777778,0.0,1.0,5.0,0.0,1.0,0.0076,0.0301,19431.0,750.0,0.0,[],No clear signal,2026-06-30
12095,Mid-Market,Healthcare,Karnataka,Business,Annual,44187.0,530244.0,7.0,25.2,48,0.8333333333333334,0.8888888888888888,0.2196969696969697,0.0,4.0,0.0,1.0,0.0004,0.0014,413590.0,742.0,0.2,[],No clear signal,2026-06-30
18057,SMB,Retail,Delhi,Growth,Monthly,4592.0,55104.0,2.0,33.3,8,0.9166666666666666,0.9285714285714286,0.1118421052631579,0.0,4.0,0.0,1.0,0.0011,0.0043,42981.0,237.0,0.2,[],No clear signal,2026-06-30
34795,SMB,Agritech,Maharashtra,Starter,Monthly,3430.0,41160.0,7.0,33.5,14,0.9047619047619048,0.5833333333333334,0.1704545454545454,1.0,3.0,0.2,1.0,0.0048,0.019,32105.0,782.0,0.0,[],No clear signal,2026-06-30
47874,Enterprise,Healthcare,Rajasthan,Business,Annual,118781.0,1425372.0,12.0,34.6,145,0.6160919540229884,0.5185185185185185,1.5,8.0,3.625,0.0,1.0,0.0027,0.0107,1111790.0,15251.0,0.333,[],No clear signal,2026-06-30
3422,Mid-Market,Logistics,Maharashtra,Growth,Monthly,9439.0,113268.0,7.0,22.3,18,0.8333333333333334,0.8095238095238095,0.3434343434343434,0.0,4.0,0.2,1.0,0.0027,0.0107,88349.0,1212.0,0.2,[],No clear signal,2026-06-30
38086,Mid-Market,IT Services,Haryana,Business,Monthly,68496.0,821952.0,10.0,16.8,79,0.8016877637130801,0.8444444444444444,0.5483870967741935,3.0,4.333333333333333,0.0,1.0,0.0018,0.0072,641123.0,5918.0,0.2,[],No clear signal,2026-06-30
41776,SMB,Education,Delhi,Growth,Monthly,1690.0,20280.0,17.147589093184116,26.6,3,0.6666666666666666,0.4642857142857143,0.0114942528735632,3.0,3.333333333333333,0.0,1.0,0.0183,0.0711,15818.0,1442.0,0.494,"[{""feature"": ""discount_pct"", ""label"": ""Price sensitive (deep discount)"", ""impact_pp"": 0.9}, {""feature"": ""feature_adoption"", ""label"": ""Shallow product adoption"", ""impact_pp"": 0.6}]",Price sensitive (deep discount),2026-06-30
27778,Mid-Market,Financial Services,Gujarat,Business,Monthly,25244.0,302928.0,5.0,12.4,26,0.9102564102564104,0.7851851851851852,0.189873417721519,3.0,5.0,0.0,1.0,0.0,0.0,236284.0,0.0,0.2,[],No clear signal,2026-06-30
6134,SMB,Manufacturing,Maharashtra,Starter,Annual,1884.0,22608.0,1.0,22.5,7,0.5238095238095238,0.75,0.0808080808080808,6.0,4.166666666666667,0.0,1.0,0.002,0.0079,17634.0,179.0,0.0,[],No clear signal,2026-06-30
5036,Enterprise,Real Estate,Tamil Nadu,Enterprise,Annual,154699.0,1856388.0,10.0,5.6,109,0.0886850152905198,0.15,-0.2222222222222222,20.0,3.2,0.0,1.0,0.0063,0.0249,1447983.0,46224.0,0.0,[],No clear signal,2026-06-30
1073,SMB,Logistics,Delhi,Business,Monthly,2076.0,24912.0,9.0,13.3,2,1.0,0.9555555555555556,0.0331753554502369,1.0,5.0,0.0,1.0,0.0005,0.0022,19431.0,55.0,0.0,[],No clear signal,2026-06-30
20516,SMB,Real Estate,Tamil Nadu,Growth,Monthly,4545.0,54540.0,3.0,51.7,8,0.9166666666666666,0.9642857142857144,-0.1513761467889908,5.0,4.6,0.0,1.0,0.0004,0.0014,42541.0,76.0,0.2,[],No clear signal,2026-06-30
16905,SMB,Retail,Uttar Pradesh,Starter,Annual,3129.0,37548.0,13.520847342506247,4.8,14,0.2857142857142857,0.4722222222222222,-0.1666666666666666,12.0,2.833333333333333,0.0,1.0,0.0067,0.0267,29287.0,1003.0,0.577,[],No clear signal,2026-06-30
8107,Mid-Market,Real Estate,Kerala,Growth,Annual,25609.0,307308.0,14.0,29.6,56,0.5773809523809524,0.8095238095238095,0.4615384615384615,2.0,4.5,0.0,1.0,0.0009,0.0036,239700.0,1106.0,1.0,[],No clear signal,2026-06-30
27337,Mid-Market,Real Estate,Telangana,Enterprise,Monthly,44664.0,535968.0,6.0,28.9,28,0.880952380952381,0.9388888888888888,0.0366492146596858,2.0,5.0,0.0,1.0,0.0,0.0,418055.0,0.0,0.2,[],No clear signal,2026-06-30
21512,SMB,Logistics,Tamil Nadu,Starter,Annual,473.0,5676.0,17.0,21.3,2,1.0,0.8333333333333334,0.0273972602739726,6.0,4.0,0.0,1.0,0.0011,0.0044,4427.0,25.0,0.0,[],No clear signal,2026-06-30
6362,SMB,Hospitality,Telangana,Starter,Monthly,1123.0,13476.0,25.1516258606038,22.4,5,0.8666666666666666,0.9166666666666666,0.0728155339805825,0.0,4.0,0.0,1.0,0.0002,0.0008,10511.0,11.0,1.0,[],No clear signal,2026-06-30
38766,Mid-Market,Healthcare,Delhi,Business,Monthly,62413.0,748956.0,17.0,35.8,78,0.9230769230769232,0.8592592592592592,-0.112,0.0,4.0,0.2,1.0,0.0042,0.0165,584186.0,12358.0,1.0,[],No clear signal,2026-06-30
15389,SMB,Healthcare,Tamil Nadu,Starter,Monthly,1846.0,22152.0,3.0,20.3,7,0.7142857142857143,0.75,0.1089108910891089,2.0,4.5,0.0,1.0,0.0042,0.0165,17279.0,366.0,0.0,[],No clear signal,2026-06-30
9913,SMB,Retail,Telangana,Growth,Annual,998.0,11976.0,23.886134775481835,28.5,2,0.5,0.880952380952381,0.0891089108910891,9.0,4.0,0.0,1.0,0.0042,0.0165,9341.0,198.0,0.0,[],No clear signal,2026-06-30
10160,SMB,IT Services,Haryana,Starter,Monthly,1338.0,16056.0,3.0,14.7,5,0.3333333333333333,0.3333333333333333,-0.0277777777777777,1.0,3.0,0.2,1.0,0.0321,0.1224,12524.0,1965.0,0.0,"[{""feature"": ""seat_utilisation"", ""label"": ""Seats sitting unused"", ""impact_pp"": 0.7}, {""feature"": ""tenure_months"", ""label"": ""Still early in lifecycle"", ""impact_pp"": 0.6}]",Seats sitting unused,2026-06-30
38197,SMB,Financial Services,Maharashtra,Growth,Monthly,6624.0,79488.0,4.0,10.2,12,0.6944444444444445,0.8928571428571429,0.08130081300813,1.0,4.0,0.2,1.0,0.0038,0.0149,62001.0,1184.0,0.0,[],No clear signal,2026-06-30
7663,Mid-Market,Logistics,Gujarat,Enterprise,Annual,41188.0,494256.0,7.0,14.8,26,0.7435897435897435,0.7388888888888889,-0.0897435897435897,11.0,3.8181818181818175,0.0,1.0,0.0018,0.0072,385520.0,3559.0,0.0,[],No clear signal,2026-06-30
41531,Mid-Market,Education,Tamil Nadu,Enterprise,Monthly,95639.0,1147668.0,8.0,26.0,64,0.7083333333333334,0.788888888888889,0.3392857142857143,5.0,4.4,0.4,1.0,0.0139,0.0546,895181.0,62663.0,0.5,[],No clear signal,2026-06-30
10591,SMB,Retail,Tamil Nadu,Starter,Monthly,2569.0,30828.0,4.0,12.8,10,0.9333333333333332,0.9166666666666666,0.2387096774193548,2.0,5.0,0.0,1.0,0.0,0.0,24046.0,0.0,0.2,[],No clear signal,2026-06-30
