invoice_id,customer_id,invoice_date,amount,days_late,status
201656,46903,2025-07-01,13610.0,0,Paid
201710,47036,2025-07-01,3334.0,6,Paid Late
201770,47208,2025-07-01,1046.0,0,Paid
201838,47413,2025-07-01,1057.0,0,Paid
201856,47460,2025-07-01,66528.0,0,Paid
201878,47527,2025-07-01,4452.0,0,Paid
201930,47666,2025-07-01,1713.0,0,Paid
201933,47675,2025-07-01,402451.0,0,Paid
201998,47863,2025-07-01,1884.0,0,Paid
202007,47889,2025-07-01,203288.0,0,Paid
202015,47913,2025-07-01,3231.0,6,Paid Late
202034,47989,2025-07-01,6831.0,9,Paid Late
202051,48050,2025-07-01,542.0,0,Paid
202117,48223,2025-07-01,8132.0,42,Paid Late
202140,48299,2025-07-01,36742.0,0,Paid
202156,48337,2025-07-01,3162.0,0,Paid
202164,48355,2025-07-01,4592.0,0,Paid
202187,48427,2025-07-01,3231.0,0,Paid
202188,48428,2025-07-01,13208.0,6,Paid Late
202240,48567,2025-07-01,1269.0,0,Paid
202330,48808,2025-07-01,59255.0,0,Paid
202402,49009,2025-07-01,7592.0,0,Paid
202443,49130,2025-07-01,4001.0,24,Failed
202447,49144,2025-07-01,3487.0,5,Paid Late
202456,49168,2025-07-01,21092.0,0,Paid
202480,49214,2025-07-01,2076.0,0,Paid
202496,49249,2025-07-01,714658.0,0,Paid
202522,49313,2025-07-01,2044.0,0,Paid
202563,49489,2025-07-01,2542.0,0,Paid
202573,49517,2025-07-01,667192.0,4,Paid Late
202600,49606,2025-07-01,1102.0,0,Paid
202606,49617,2025-07-01,11164.0,0,Paid
202614,49642,2025-07-01,2843.0,0,Paid
202678,49872,2025-07-01,5842.0,0,Paid
202695,49913,2025-07-01,3547.0,0,Paid
202718,49980,2025-07-01,70024.0,0,Paid
202734,18,2025-08-01,10940.0,0,Paid
202736,23,2025-08-01,5683.0,0,Paid
202743,43,2025-08-01,81686.0,20,Failed
202746,48,2025-08-01,1950.0,0,Paid
202749,58,2025-08-01,5139.0,0,Paid
202762,119,2025-08-01,58864.0,8,Paid Late
202805,222,2025-08-01,802.0,0,Paid
202816,247,2025-08-01,11489.0,0,Paid
202837,300,2025-08-01,2493731.0,15,Paid Late
202848,319,2025-08-01,274396.0,0,Paid
202855,335,2025-08-01,1283.0,0,Paid
202862,356,2025-08-01,2917.0,0,Paid
202871,379,2025-08-01,12923.0,0,Paid
202931,531,2025-08-01,2922.0,0,Paid
202948,575,2025-08-01,40616.0,0,Paid
202991,668,2025-08-01,548.0,0,Paid
202994,685,2025-08-01,2323.0,0,Paid
202997,689,2025-08-01,2363.0,19,Paid Late
203064,855,2025-08-01,3712.0,33,Failed
203076,895,2025-08-01,1946.0,21,Failed
203117,1022,2025-08-01,31955.0,0,Paid
203128,1048,2025-08-01,22042.0,0,Paid
203131,1054,2025-08-01,2814.0,20,Paid Late
203135,1061,2025-08-01,1560.0,0,Paid
203138,1073,2025-08-01,2076.0,0,Paid
203144,1092,2025-08-01,1046.0,0,Paid
203195,1227,2025-08-01,3057.0,0,Paid
203199,1237,2025-08-01,2011.0,0,Paid
203230,1314,2025-08-01,5652.0,20,Paid Late
203246,1362,2025-08-01,5518.0,0,Paid
203255,1385,2025-08-01,1186.0,0,Paid
203260,1402,2025-08-01,39682.0,34,Paid Late
203404,1806,2025-08-01,59603.0,0,Paid
203443,1917,2025-08-01,74436.0,0,Paid
203492,2082,2025-08-01,42635.0,0,Paid
203682,2575,2025-08-01,734.0,0,Paid
203695,2620,2025-08-01,25733.0,0,Paid
203724,2705,2025-08-01,661165.0,0,Paid
203726,2713,2025-08-01,1310.0,54,Failed
203744,2754,2025-08-01,1558.0,0,Paid
203746,2761,2025-08-01,1572.0,0,Paid
203749,2768,2025-08-01,4274.0,0,Paid
203762,2803,2025-08-01,671296.0,27,Paid Late
203791,2899,2025-08-01,30661.0,0,Paid
203847,3054,2025-08-01,768.0,0,Paid
203892,3171,2025-08-01,137615.0,7,Paid Late
203930,3285,2025-08-01,106645.0,0,Paid
203974,3421,2025-08-01,33627.0,0,Paid
203975,3422,2025-08-01,9439.0,2,Paid Late
204056,3656,2025-08-01,2489.0,0,Paid
204120,3835,2025-08-01,7352.0,0,Paid
204122,3840,2025-08-01,1296.0,0,Paid
204162,3966,2025-08-01,2898.0,10,Paid Late
204306,4376,2025-08-01,2011.0,0,Paid
204336,4453,2025-08-01,35797.0,0,Paid
204357,4520,2025-08-01,25088.0,0,Paid
204362,4534,2025-08-01,4634.0,13,Paid Late
204375,4562,2025-08-01,30391.0,0,Paid
204379,4576,2025-08-01,5087.0,0,Paid
204400,4626,2025-08-01,55699.0,32,Paid Late
204408,4654,2025-08-01,1063076.0,25,Paid Late
204453,4759,2025-08-01,34592.0,0,Paid
204468,4788,2025-08-01,24028.0,0,Paid
204476,4810,2025-08-01,31839.0,0,Paid
204478,4819,2025-08-01,201004.0,25,Paid Late
204516,4922,2025-08-01,5161.0,0,Paid
204529,4953,2025-08-01,714020.0,0,Paid
204540,4988,2025-08-01,507146.0,0,Paid
204555,5023,2025-08-01,3089.0,20,Paid Late
204565,5046,2025-08-01,37180.0,18,Failed
204612,5161,2025-08-01,3299.0,28,Paid Late
204623,5199,2025-08-01,5451.0,17,Paid Late
204684,5367,2025-08-01,103614.0,0,Paid
204696,5398,2025-08-01,36277.0,0,Paid
204700,5411,2025-08-01,66539.0,0,Paid
204709,5428,2025-08-01,7149.0,0,Paid
204743,5513,2025-08-01,56636.0,0,Paid
204762,5566,2025-08-01,4498.0,0,Paid
204801,5657,2025-08-01,565.0,0,Paid
204803,5659,2025-08-01,20634.0,6,Failed
204824,5717,2025-08-01,26526.0,0,Paid
204835,5749,2025-08-01,2339.0,0,Paid
204838,5754,2025-08-01,2141.0,17,Failed
204853,5786,2025-08-01,2540.0,0,Paid
204888,5855,2025-08-01,3265.0,0,Paid
204930,5985,2025-08-01,1160.0,0,Paid
204965,6092,2025-08-01,101329.0,10,Failed
204966,6096,2025-08-01,11021.0,0,Paid
204968,6100,2025-08-01,296039.0,0,Paid
204981,6134,2025-08-01,20347.0,0,Paid
204987,6149,2025-08-01,67102.0,0,Paid
205041,6317,2025-08-01,1283.0,0,Paid
205053,6362,2025-08-01,1123.0,0,Paid
205099,6487,2025-08-01,1884.0,0,Paid
205113,6529,2025-08-01,120502.0,0,Paid
205118,6545,2025-08-01,20610.0,0,Paid
205122,6557,2025-08-01,1434866.0,0,Paid
205154,6653,2025-08-01,128455.0,0,Paid
205168,6693,2025-08-01,98223.0,0,Paid
205182,6744,2025-08-01,31650.0,19,Paid Late
205193,6786,2025-08-01,36689.0,0,Paid
205207,6814,2025-08-01,3057.0,0,Paid
205255,6937,2025-08-01,2348.0,0,Paid
205280,6997,2025-08-01,1103.0,0,Paid
205297,7039,2025-08-01,6624.0,0,Paid
205303,7058,2025-08-01,32192.0,26,Paid Late
205363,7227,2025-08-01,9399.0,0,Paid
205426,7430,2025-08-01,1527.0,0,Paid
205449,7497,2025-08-01,25703.0,0,Paid
205493,7609,2025-08-01,55399.0,0,Paid
205637,8039,2025-08-01,1664.0,0,Paid
205658,8085,2025-08-01,6348.0,0,Paid
205701,8179,2025-08-01,26592.0,0,Paid
205722,8236,2025-08-01,1162.0,0,Paid
205755,8339,2025-08-01,26320.0,0,Paid
205756,8340,2025-08-01,3299.0,0,Paid
205764,8359,2025-08-01,220148.0,13,Paid Late
205774,8392,2025-08-01,1838.0,0,Paid
205784,8424,2025-08-01,542.0,0,Paid
205885,8712,2025-08-01,2689.0,0,Paid
205889,8727,2025-08-01,7372.0,0,Paid
205903,8775,2025-08-01,792.0,0,Paid
205911,8799,2025-08-01,7671.0,0,Paid
205983,9057,2025-08-01,19116.0,0,Paid
205990,9083,2025-08-01,2033.0,0,Paid
206003,9104,2025-08-01,36126.0,0,Paid
206007,9112,2025-08-01,34660.0,0,Paid
206018,9141,2025-08-01,2243.0,0,Paid
206025,9157,2025-08-01,7372.0,0,Paid
206052,9229,2025-08-01,59923.0,0,Paid
206067,9269,2025-08-01,3025.0,0,Paid
206068,9272,2025-08-01,819.0,11,Paid Late
206117,9399,2025-08-01,1310.0,0,Paid
206137,9465,2025-08-01,3402.0,0,Paid
206152,9505,2025-08-01,53713.0,0,Paid
206170,9565,2025-08-01,39102.0,0,Paid
206188,9636,2025-08-01,13035.0,0,Paid
206213,9703,2025-08-01,49695.0,3,Paid Late
206220,9724,2025-08-01,24644.0,0,Paid
206239,9768,2025-08-01,52055.0,0,Paid
206267,9836,2025-08-01,65536.0,0,Paid
206279,9866,2025-08-01,3231.0,13,Failed
206302,9947,2025-08-01,6831.0,0,Paid
206317,9995,2025-08-01,52813.0,0,Paid
206372,10160,2025-08-01,1338.0,0,Paid
206388,10214,2025-08-01,793.0,0,Paid
206402,10246,2025-08-01,1495.0,0,Paid
206422,10322,2025-08-01,3368.0,0,Paid
206426,10330,2025-08-01,143673.0,0,Paid
206445,10376,2025-08-01,38426.0,0,Paid
206470,10429,2025-08-01,66036.0,0,Paid
206478,10457,2025-08-01,1080.0,0,Paid
206530,10591,2025-08-01,2569.0,34,Paid Late
206606,10771,2025-08-01,32562.0,7,Paid Late
206609,10776,2025-08-01,22658.0,28,Paid Late
206611,10780,2025-08-01,4042.0,0,Paid
206774,11261,2025-08-01,4545.0,53,Paid Late
206826,11425,2025-08-01,21761.0,8,Paid Late
206839,11457,2025-08-01,4877.0,0,Paid
206846,11474,2025-08-01,36644.0,0,Paid
206964,11789,2025-08-01,121770.0,0,Paid
206998,11861,2025-08-01,1884.0,13,Paid Late
207006,11883,2025-08-01,58642.0,0,Paid
207051,12008,2025-08-01,827.0,0,Paid
207084,12103,2025-08-01,59923.0,56,Paid Late
207108,12176,2025-08-01,35863.0,0,Paid
207123,12239,2025-08-01,3541.0,0,Paid
207144,12321,2025-08-01,37080.0,0,Paid
207163,12375,2025-08-01,104352.0,29,Paid Late
207241,12586,2025-08-01,1646.0,0,Paid
207242,12588,2025-08-01,2872.0,0,Paid
207246,12602,2025-08-01,519.0,0,Paid
207278,12673,2025-08-01,13242.0,0,Paid
207288,12693,2025-08-01,24829.0,0,Paid
207304,12728,2025-08-01,48876.0,0,Paid
207344,12819,2025-08-01,1792.0,0,Paid
207361,12867,2025-08-01,4871.0,0,Paid
207417,12990,2025-08-01,819.0,0,Paid
207472,13155,2025-08-01,548.0,0,Paid
207496,13215,2025-08-01,6555.0,0,Paid
207502,13230,2025-08-01,1810.0,0,Paid
207561,13412,2025-08-01,559.0,0,Paid
207576,13468,2025-08-01,2412.0,0,Paid
207580,13481,2025-08-01,7149.0,0,Paid
207629,13618,2025-08-01,1123.0,0,Paid
207636,13637,2025-08-01,6831.0,0,Paid
207640,13647,2025-08-01,1572.0,0,Paid
207694,13806,2025-08-01,57124.0,0,Paid
207767,13997,2025-08-01,2818.0,0,Paid
207857,14249,2025-08-01,1162.0,0,Paid
207862,14270,2025-08-01,134854.0,15,Failed
207863,14271,2025-08-01,2516.0,20,Paid Late
207868,14279,2025-08-01,59719.0,0,Paid
207907,14388,2025-08-01,1751.0,0,Paid
208009,14706,2025-08-01,15307.0,0,Paid
208016,14732,2025-08-01,3217.0,0,Paid
208049,14827,2025-08-01,38048.0,0,Paid
208053,14837,2025-08-01,22166.0,0,Paid
208101,14970,2025-08-01,1083.0,0,Paid
208129,15049,2025-08-01,2516.0,0,Paid
208190,15189,2025-08-01,2021.0,0,Paid
208192,15193,2025-08-01,23000.0,6,Failed
208257,15368,2025-08-01,645.0,0,Paid
208261,15380,2025-08-01,5518.0,0,Paid
208265,15389,2025-08-01,1846.0,0,Paid
208275,15412,2025-08-01,17265.0,15,Paid Late
208299,15472,2025-08-01,4929.0,0,Paid
208340,15612,2025-08-01,3224.0,0,Paid
208354,15639,2025-08-01,2521.0,0,Paid
208406,15791,2025-08-01,819.0,0,Paid
208495,16036,2025-08-01,26440.0,0,Paid
208499,16048,2025-08-01,2119.0,0,Paid
208509,16073,2025-08-01,58235.0,9,Paid Late
208529,16131,2025-08-01,78371.0,29,Paid Late
208560,16241,2025-08-01,14450.0,0,Paid
208572,16280,2025-08-01,6627.0,0,Paid
208602,16348,2025-08-01,24985.0,0,Paid
208605,16353,2025-08-01,1827.0,0,Paid
208619,16381,2025-08-01,1626.0,0,Paid
208658,16487,2025-08-01,159592.0,0,Paid
208733,16705,2025-08-01,2323.0,4,Paid Late
208736,16712,2025-08-01,186033.0,0,Paid
208757,16769,2025-08-01,57793.0,0,Paid
208837,16996,2025-08-01,6438.0,25,Paid Late
208864,17072,2025-08-01,38010.0,0,Paid
208872,17095,2025-08-01,59975.0,30,Paid Late
208890,17147,2025-08-01,25145.0,0,Paid
208976,17352,2025-08-01,2323.0,0,Paid
208982,17368,2025-08-01,4124.0,0,Paid
209051,17555,2025-08-01,17564.0,40,Failed
209102,17724,2025-08-01,1174.0,0,Paid
209127,17794,2025-08-01,111942.0,12,Failed
209130,17800,2025-08-01,24447.0,0,Paid
209136,17818,2025-08-01,6348.0,0,Paid
209146,17838,2025-08-01,7751.0,0,Paid
209158,17862,2025-08-01,11545.0,0,Paid
209197,17974,2025-08-01,3368.0,15,Failed
209205,17993,2025-08-01,69976.0,0,Paid
209211,18013,2025-08-01,1593.0,0,Paid
209227,18057,2025-08-01,4592.0,0,Paid
209243,18088,2025-08-01,5906.0,0,Paid
209251,18104,2025-08-01,21997.0,11,Paid Late
209258,18130,2025-08-01,64675.0,0,Paid
209315,18303,2025-08-01,14574.0,32,Paid Late
209317,18307,2025-08-01,53713.0,0,Paid
209431,18662,2025-08-01,2596.0,0,Paid
209479,18808,2025-08-01,1511.0,9,Paid Late
209481,18811,2025-08-01,2122.0,0,Paid
209496,18887,2025-08-01,102058.0,0,Paid
209500,18901,2025-08-01,14528.0,0,Paid
209501,18902,2025-08-01,35717.0,44,Failed
209506,18914,2025-08-01,2872.0,0,Paid
209537,18997,2025-08-01,5451.0,0,Paid
209538,19002,2025-08-01,61612.0,0,Paid
209547,19036,2025-08-01,71415.0,18,Failed
209562,19079,2025-08-01,248292.0,0,Paid
209570,19095,2025-08-01,6210.0,0,Paid
209695,19468,2025-08-01,2707.0,0,Paid
209727,19560,2025-08-01,3651.0,0,Paid
209787,19729,2025-08-01,9228.0,0,Paid
209809,19777,2025-08-01,2420.0,0,Paid
209817,19794,2025-08-01,6690.0,0,Paid
209823,19811,2025-08-01,2958.0,0,Paid
209909,20071,2025-08-01,3153.0,0,Paid
209912,20082,2025-08-01,65108.0,0,Paid
209932,20131,2025-08-01,1199.0,0,Paid
209945,20162,2025-08-01,40616.0,0,Paid
209985,20296,2025-08-01,3103.0,0,Paid
210001,20335,2025-08-01,3487.0,11,Paid Late
210007,20357,2025-08-01,1243523.0,0,Paid
210021,20391,2025-08-01,14361.0,0,Paid
210056,20493,2025-08-01,4592.0,0,Paid
210064,20516,2025-08-01,4545.0,0,Paid
210093,20595,2025-08-01,2141.0,0,Paid
210127,20677,2025-08-01,46293.0,0,Paid
210186,20821,2025-08-01,40857.0,0,Paid
210228,20940,2025-08-01,2141.0,0,Paid
210245,20987,2025-08-01,1808.0,0,Paid
210262,21026,2025-08-01,1560.0,13,Paid Late
210304,21126,2025-08-01,4264.0,0,Paid
210313,21156,2025-08-01,12965.0,5,Paid Late
210326,21189,2025-08-01,10044.0,0,Paid
210362,21288,2025-08-01,3467.0,0,Paid
210442,21504,2025-08-01,3523.0,0,Paid
210455,21542,2025-08-01,2596.0,0,Paid
210462,21561,2025-08-01,2275.0,0,Paid
210499,21682,2025-08-01,57704.0,0,Paid
210522,21751,2025-08-01,15747.0,0,Paid
210532,21783,2025-08-01,4498.0,0,Paid
210657,22110,2025-08-01,1200.0,0,Paid
210671,22139,2025-08-01,1560.0,39,Paid Late
210674,22154,2025-08-01,2435.0,0,Paid
210695,22215,2025-08-01,2119.0,0,Paid
210696,22217,2025-08-01,73775.0,0,Paid
210719,22297,2025-08-01,16504.0,0,Paid
210732,22343,2025-08-01,13335.0,0,Paid
210771,22485,2025-08-01,11423.0,15,Paid Late
210773,22487,2025-08-01,2315.0,7,Failed
210805,22573,2025-08-01,6616.0,0,Paid
210820,22605,2025-08-01,1610.0,0,Paid
210845,22662,2025-08-01,7081.0,0,Paid
210851,22676,2025-08-01,3655.0,0,Paid
210885,22756,2025-08-01,692.0,0,Paid
210889,22768,2025-08-01,64465.0,0,Paid
210939,22915,2025-08-01,1430.0,0,Paid
210953,22949,2025-08-01,980564.0,0,Paid
210975,22999,2025-08-01,56625.0,0,Paid
211027,23130,2025-08-01,37980.0,0,Paid
211045,23169,2025-08-01,2372.0,0,Paid
211061,23219,2025-08-01,54486.0,7,Paid Late
211144,23467,2025-08-01,40244.0,0,Paid
211149,23484,2025-08-01,7352.0,22,Paid Late
211159,23508,2025-08-01,3072.0,0,Paid
211160,23512,2025-08-01,67900.0,0,Paid
211233,23713,2025-08-01,31064.0,0,Paid
211302,23892,2025-08-01,810.0,3,Paid Late
211316,23931,2025-08-01,26037.0,0,Paid
211357,24011,2025-08-01,2048.0,0,Paid
211413,24199,2025-08-01,17951.0,12,Paid Late
211441,24298,2025-08-01,47487.0,0,Paid
211506,24484,2025-08-01,1792.0,0,Paid
211534,24563,2025-08-01,1846.0,0,Paid
211545,24595,2025-08-01,3614.0,10,Failed
211551,24630,2025-08-01,50101.0,18,Paid Late
211590,24703,2025-08-01,2219.0,0,Paid
211594,24712,2025-08-01,53107.0,0,Paid
211600,24733,2025-08-01,7831.0,0,Paid
211615,24772,2025-08-01,1080.0,0,Paid
211637,24829,2025-08-01,7671.0,0,Paid
211640,24838,2025-08-01,1751.0,0,Paid
211641,24845,2025-08-01,1427.0,21,Paid Late
211643,24848,2025-08-01,3138.0,0,Paid
211679,24948,2025-08-01,3368.0,0,Paid
211683,24957,2025-08-01,29292.0,0,Paid
211710,25035,2025-08-01,2033.0,0,Paid
211726,25075,2025-08-01,237761.0,0,Paid
211753,25138,2025-08-01,28196.0,5,Paid Late
211757,25145,2025-08-01,2372.0,0,Paid
211797,25247,2025-08-01,1057.0,0,Paid
211804,25256,2025-08-01,61877.0,7,Failed
211825,25319,2025-08-01,810.0,0,Paid
211834,25336,2025-08-01,1269.0,0,Paid
211922,25560,2025-08-01,4358.0,0,Paid
211930,25577,2025-08-01,1136430.0,0,Paid
211945,25613,2025-08-01,55921.0,0,Paid
211962,25666,2025-08-01,70736.0,0,Paid
211975,25694,2025-08-01,18422.0,0,Paid
212050,25909,2025-08-01,14720.0,0,Paid
212054,25919,2025-08-01,21319.0,0,Paid
212055,25920,2025-08-01,3153.0,71,Paid Late
212067,25951,2025-08-01,1755.0,0,Paid
212125,26147,2025-08-01,15972.0,0,Paid
212189,26312,2025-08-01,239771.0,0,Paid
212253,26507,2025-08-01,924.0,0,Paid
212304,26685,2025-08-01,810.0,0,Paid
212317,26714,2025-08-01,19214.0,0,Paid
212324,26734,2025-08-01,300974.0,38,Paid Late
212329,26744,2025-08-01,58108.0,0,Paid
212356,26817,2025-08-01,32605.0,0,Paid
212363,26835,2025-08-01,147195.0,18,Paid Late
212392,26911,2025-08-01,751.0,0,Paid
212470,27133,2025-08-01,6792.0,0,Paid
212507,27248,2025-08-01,31546.0,0,Paid
212529,27315,2025-08-01,3121.0,0,Paid
212540,27337,2025-08-01,44664.0,0,Paid
212556,27392,2025-08-01,1713.0,0,Paid
212621,27545,2025-08-01,1102.0,0,Paid
212713,27778,2025-08-01,25244.0,0,Paid
212718,27791,2025-08-01,48865.0,0,Paid
212774,27940,2025-08-01,3416.0,0,Paid
212783,27963,2025-08-01,1774.0,0,Paid
212829,28082,2025-08-01,4824.0,0,Paid
212864,28203,2025-08-01,7512.0,0,Paid
212877,28239,2025-08-01,2672.0,0,Paid
212892,28278,2025-08-01,570380.0,15,Paid Late
212929,28370,2025-08-01,32057.0,0,Paid
212935,28382,2025-08-01,14838.0,0,Paid
212955,28440,2025-08-01,1338.0,0,Paid
212959,28453,2025-08-01,2726.0,0,Paid
213110,28899,2025-08-01,4523.0,0,Paid
213191,29155,2025-08-01,32696.0,18,Paid Late
213222,29251,2025-08-01,57502.0,0,Paid
213240,29302,2025-08-01,110674.0,0,Paid
213259,29367,2025-08-01,10306.0,0,Paid
213301,29499,2025-08-01,30077.0,0,Paid
213355,29667,2025-08-01,82879.0,0,Paid
213361,29679,2025-08-01,4452.0,0,Paid
213405,29805,2025-08-01,2243.0,0,Paid
213416,29832,2025-08-01,2171.0,0,Paid
213442,29897,2025-08-01,13208.0,39,Paid Late
213450,29926,2025-08-01,13277.0,0,Paid
213466,29986,2025-08-01,56080.0,0,Paid
213555,30229,2025-08-01,215516.0,15,Paid Late
213614,30410,2025-08-01,11300.0,31,Paid Late
213642,30484,2025-08-01,1087.0,0,Paid
213712,30716,2025-08-01,2659.0,44,Paid Late
213717,30738,2025-08-01,69498.0,0,Paid
213745,30798,2025-08-01,48100.0,0,Paid
213751,30819,2025-08-01,157296.0,0,Paid
213752,30820,2025-08-01,2768.0,0,Paid
213768,30866,2025-08-01,2348.0,0,Paid
213769,30867,2025-08-01,1713.0,0,Paid
213857,31126,2025-08-01,5103.0,0,Paid
213870,31160,2025-08-01,2251.0,0,Paid
213879,31179,2025-08-01,4982.0,0,Paid
213929,31324,2025-08-01,4217.0,0,Paid
213930,31331,2025-08-01,2755.0,0,Paid
213954,31392,2025-08-01,2275.0,0,Paid
213979,31468,2025-08-01,5451.0,0,Paid
214010,31544,2025-08-01,63622.0,0,Paid
214015,31563,2025-08-01,1609.0,0,Paid
214062,31691,2025-08-01,2251.0,0,Paid
214065,31701,2025-08-01,2130.0,18,Failed
214074,31726,2025-08-01,2898.0,0,Paid
214075,31730,2025-08-01,3393.0,0,Paid
214094,31775,2025-08-01,14322.0,0,Paid
214110,31811,2025-08-01,2872.0,0,Paid
214165,31969,2025-08-01,1467.0,0,Paid
214172,31983,2025-08-01,27698.0,0,Paid
214181,32005,2025-08-01,9197.0,0,Paid
214188,32019,2025-08-01,4001.0,17,Failed
214190,32021,2025-08-01,14742.0,5,Paid Late
214224,32121,2025-08-01,34824.0,10,Paid Late
214230,32137,2025-08-01,50694.0,13,Paid Late
214242,32171,2025-08-01,18771.0,0,Paid
214260,32211,2025-08-01,6693.0,3,Paid Late
214290,32302,2025-08-01,187657.0,15,Failed
214326,32392,2025-08-01,1808.0,0,Paid
214332,32405,2025-08-01,5883.0,0,Paid
214339,32430,2025-08-01,27135.0,0,Paid
214346,32453,2025-08-01,785.0,0,Paid
214371,32521,2025-08-01,827.0,0,Paid
214375,32529,2025-08-01,2098.0,0,Paid
214379,32536,2025-08-01,12101.0,6,Paid Late
214446,32673,2025-08-01,34517.0,0,Paid
214496,32811,2025-08-01,29200.0,0,Paid
214534,32920,2025-08-01,1324.0,0,Paid
214559,32995,2025-08-01,23894.0,0,Paid
214633,33208,2025-08-01,56683.0,0,Paid
214658,33284,2025-08-01,956.0,0,Paid
214685,33372,2025-08-01,34162.0,0,Paid
214811,33774,2025-08-01,1789.0,0,Paid
214812,33776,2025-08-01,2348.0,0,Paid
214813,33778,2025-08-01,1990.0,15,Paid Late
214823,33794,2025-08-01,59261.0,0,Paid
214824,33796,2025-08-01,17556.0,0,Paid
214851,33871,2025-08-01,2607336.0,23,Paid Late
214868,33919,2025-08-01,49721.0,0,Paid
214874,33945,2025-08-01,14236.0,0,Paid
214885,33975,2025-08-01,4170.0,0,Paid
214892,34001,2025-08-01,3430.0,0,Paid
214897,34013,2025-08-01,2246573.0,0,Paid
214904,34038,2025-08-01,46796.0,0,Paid
214917,34076,2025-08-01,2382.0,0,Paid
214957,34201,2025-08-01,6417.0,0,Paid
214977,34261,2025-08-01,3416.0,0,Paid
214980,34265,2025-08-01,1719.0,0,Paid
215047,34482,2025-08-01,5351.0,22,Paid Late
215073,34559,2025-08-01,35876.0,0,Paid
215084,34615,2025-08-01,59859.0,0,Paid
215122,34721,2025-08-01,21805.0,0,Paid
215125,34735,2025-08-01,51574.0,0,Paid
215147,34795,2025-08-01,3430.0,0,Paid
215169,34863,2025-08-01,4965.0,0,Paid
215173,34879,2025-08-01,2190.0,0,Paid
215177,34889,2025-08-01,1642.0,0,Paid
215217,35003,2025-08-01,37860.0,0,Paid
215241,35071,2025-08-01,25348.0,0,Paid
215336,35343,2025-08-01,4639.0,35,Paid Late
215339,35346,2025-08-01,1678.0,23,Paid Late
215366,35439,2025-08-01,2740.0,0,Paid
215403,35550,2025-08-01,802.0,0,Paid
215511,35860,2025-08-01,1186.0,0,Paid
215533,35933,2025-08-01,282345.0,0,Paid
215569,36017,2025-08-01,34287.0,41,Failed
215571,36021,2025-08-01,810.0,21,Paid Late
215590,36076,2025-08-01,62003.0,11,Paid Late
215613,36158,2025-08-01,519.0,0,Paid
215616,36173,2025-08-01,835.0,0,Paid
215620,36197,2025-08-01,5842.0,27,Paid Late
215623,36206,2025-08-01,24052.0,19,Paid Late
215694,36413,2025-08-01,1485702.0,59,Failed
215807,36773,2025-08-01,4042.0,0,Paid
215816,36791,2025-08-01,4083.0,0,Paid
215824,36815,2025-08-01,18148.0,0,Paid
215829,36833,2025-08-01,440186.0,10,Paid Late
215844,36886,2025-08-01,1338.0,0,Paid
215853,36906,2025-08-01,1618.0,0,Paid
215861,36920,2025-08-01,3877.0,0,Paid
215887,36980,2025-08-01,19507.0,0,Paid
215892,36995,2025-08-01,214142.0,0,Paid
215924,37105,2025-08-01,2275.0,6,Paid Late
215928,37116,2025-08-01,231219.0,0,Paid
215938,37134,2025-08-01,3223.0,0,Paid
215957,37179,2025-08-01,2019.0,0,Paid
215995,37285,2025-08-01,45433.0,0,Paid
216009,37335,2025-08-01,2403.0,0,Paid
216042,37424,2025-08-01,116696.0,0,Paid
216056,37460,2025-08-01,281043.0,0,Paid
216068,37487,2025-08-01,111977.0,0,Paid
216073,37500,2025-08-01,7512.0,0,Paid
216116,37605,2025-08-01,31843.0,0,Paid
216142,37672,2025-08-01,30109.0,0,Paid
216170,37747,2025-08-01,1162.0,0,Paid
216233,37940,2025-08-01,5969.0,0,Paid
216251,37982,2025-08-01,27170.0,0,Paid
216268,38022,2025-08-01,3368.0,0,Paid
216280,38086,2025-08-01,68496.0,0,Paid
216283,38095,2025-08-01,3381.0,0,Paid
216317,38197,2025-08-01,6624.0,0,Paid
216318,38198,2025-08-01,819.0,0,Paid
216324,38211,2025-08-01,3467.0,37,Failed
216332,38227,2025-08-01,2339.0,0,Paid
216357,38306,2025-08-01,2667.0,0,Paid
216455,38612,2025-08-01,16682.0,31,Paid Late
216512,38766,2025-08-01,62413.0,0,Paid
216529,38812,2025-08-01,2396.0,14,Paid Late
216532,38823,2025-08-01,16893.0,0,Paid
216551,38906,2025-08-01,101271.0,0,Paid
216565,38939,2025-08-01,67627.0,0,Paid
216615,39062,2025-08-01,6553.0,0,Paid
216831,39739,2025-08-01,3368.0,0,Paid
216875,39869,2025-08-01,3614.0,0,Paid
216884,39899,2025-08-01,15962.0,0,Paid
216952,40093,2025-08-01,1810.0,0,Paid
216980,40166,2025-08-01,3308.0,0,Paid
217017,40270,2025-08-01,3452.0,0,Paid
217095,40485,2025-08-01,2902.0,0,Paid
217152,40659,2025-08-01,802.0,0,Paid
217183,40757,2025-08-01,9177.0,0,Paid
217209,40826,2025-08-01,7149.0,0,Paid
217214,40843,2025-08-01,2033.0,0,Paid
217228,40892,2025-08-01,30093.0,0,Paid
217298,41124,2025-08-01,51862.0,0,Paid
217299,41128,2025-08-01,14670.0,0,Paid
217361,41289,2025-08-01,2355.0,0,Paid
217459,41531,2025-08-01,95639.0,0,Paid
217466,41542,2025-08-01,35417.0,0,Paid
217474,41554,2025-08-01,5822.0,0,Paid
217507,41660,2025-08-01,4498.0,36,Paid Late
